"","time","ele","dist_km","dist_total","speed"
"1435",2021-03-27 11:18:38,38.4,0.00489303185021477,6.96204498285833,0.880745733038659
"1436",2021-03-27 11:18:40,38.5,0.00755319345034257,6.96959817630867,1.35957482106166
"1437",2021-03-27 11:18:42,38.5,0.00700242197380597,6.97660059828248,2.52087191057015
"1438",2021-03-27 11:18:43,38.5,0.00366659672198048,6.98026719500446,1.31997481991297
"1439",2021-03-27 11:18:44,38.6,0.00358875449582998,6.98385594950029,0.645975809249396
"1440",2021-03-27 11:18:46,38.6,0.00938036807182856,6.99323631757211,3.37693250585828
"1441",2021-03-27 11:18:47,38.6,0.00517475947949193,6.99841107705161,0.931456706308548
"1442",2021-03-27 11:18:49,38.7,0.00805412721596883,7.00646520426758,2.89948579774878
"1443",2021-03-27 11:18:50,38.7,0.00337783137049577,7.00984303563807,1.21601929337848
"1444",2021-03-27 11:18:51,38.7,0.00324250329064953,7.01308553892872,0.583650592316915
"1445",2021-03-27 11:18:53,38.7,0.00559147402698562,7.01867701295571,2.01293064971482
"1446",2021-03-27 11:18:54,38.7,0.0033202388498841,7.02199725180559,1.19528598595828
"1447",2021-03-27 11:18:55,38.7,0.00336590114902158,7.02536315295461,0.605862206823884
"1448",2021-03-27 11:18:57,38.7,0.00451488682097731,7.02987803977559,0.812679627775916
"1449",2021-03-27 11:18:59,38.7,0.00484982885590923,7.0347278686315,0.872969194063661
"1450",2021-03-27 11:19:01,38.7,0.00574611191730878,7.04047398054881,2.06860029023116
"1451",2021-03-27 11:19:02,38.7,0.00123151939300441,7.04170549994181,0.221673490740794
"1452",2021-03-27 11:19:04,38.6,0.00069805284617337,7.04240355278799,0.125649512311207
"1453",2021-03-27 11:19:06,38.6,0.00178035163284895,7.04418390442083,0.32046329391281
"1454",2021-03-27 11:19:08,38.6,0.000513798816510502,7.04469770323735,0.184967573943781
"1455",2021-03-27 11:19:09,38.6,0.00023202500309271,7.04492972824044,0.0835290011133757
"1456",2021-03-27 11:19:10,38.6,0.00130782880659036,7.04623755704703,0.235409185186264
"1457",2021-03-27 11:19:12,38.5,0.00625686555555421,7.05249442260258,1.12623579999976
"1458",2021-03-27 11:19:14,38.4,0.00858639458607473,7.06108081718866,1.54555102549345
"1459",2021-03-27 11:19:16,38.3,0.0130019873742329,7.07408280456289,4.68071545472384
"1460",2021-03-27 11:19:17,38.1,0.00889952184687181,7.08298232640976,3.20382786487385
"1461",2021-03-27 11:19:18,38,0.00777715359065283,7.09075948000041,2.79977529263502
"1462",2021-03-27 11:19:19,37.9,0.0069804978591717,7.09773997785959,2.51297922930181
"1463",2021-03-27 11:19:20,37.9,0.00488634674208243,7.10262632460167,0.879542413574838
"1464",2021-03-27 11:19:22,37.8,0.00937248997971365,7.11199881458138,3.37409639269691
"1465",2021-03-27 11:19:23,37.8,0.00461444816802966,7.11661326274941,1.66120134049068
"1466",2021-03-27 11:19:24,37.8,0.00468390100340967,7.12129716375282,0.843102180613741
"1467",2021-03-27 11:19:26,37.7,0.00932603462680846,7.13062319837963,1.67868623282552
"1468",2021-03-27 11:19:28,37.6,0.0087009294717346,7.13932412785137,3.13233460982446
"1469",2021-03-27 11:19:29,37.6,0.004674729302349,7.14399885715371,0.841451274422821
"1470",2021-03-27 11:19:31,37.5,0.00949682449021624,7.15349568164393,3.41885681647785
"1471",2021-03-27 11:19:32,37.4,0.00376423431470305,7.15725991595863,1.3551243532931
"1472",2021-03-27 11:19:33,37.4,0.00353703071880638,7.16079694667744,0.636665529385149
"1473",2021-03-27 11:19:35,37.3,0.00813137260744609,7.16892831928489,1.4636470693403
"1474",2021-03-27 11:19:37,37.3,0.00808451351003618,7.17701283279492,1.45521243180651
"1475",2021-03-27 11:19:39,37.2,0.00569295550907061,7.18270578830399,1.02473199163271
"1476",2021-03-27 11:19:41,37.2,0.00563046529261852,7.18833625359661,2.02696750534267
"1477",2021-03-27 11:19:42,37.2,0.00309696105673282,7.19143321465334,1.11490598042382
"1478",2021-03-27 11:19:43,37.2,0.00587069442975735,7.1973039090831,2.11344999471264
"1479",2021-03-27 11:19:44,37.2,0.00469794470311275,7.20200185378621,0.845630046560296
"1480",2021-03-27 11:19:46,37.2,0.00392344564478756,7.205925299431,1.41244043212352
"1481",2021-03-27 11:19:47,37.2,0.00387344578393744,7.20979874521494,0.697220241108738
"1482",2021-03-27 11:19:49,37.1,0.00391576761591558,7.21371451283085,0.704838170864805
"1483",2021-03-27 11:19:51,37.1,0.0059994438131172,7.21971395664397,1.0798998863611
"1484",2021-03-27 11:19:53,37.1,0.00503360366155513,7.22474756030553,1.81209731815985
"1485",2021-03-27 11:19:54,37,0.00201284348495926,7.22676040379049,0.362311827292668
"1486",2021-03-27 11:19:56,37,0.00389651937723063,7.23065692316772,1.40274697580303
"1487",2021-03-27 11:19:57,37,0.00252274386818813,7.2331796670359,0.454093896273863
"1488",2021-03-27 11:19:59,37,0.00515130770660546,7.23833097474251,1.85447077437796
"1489",2021-03-27 11:20:00,37,0.00366324584870665,7.24199422059122,1.31876850553439
"1490",2021-03-27 11:20:01,37.1,0.00182287822962743,7.24381709882084,0.656236162665874
"1491",2021-03-27 11:20:02,37.1,0.0046276256669729,7.24844472448782,0.832972620055122
"1492",2021-03-27 11:20:04,37.1,0.010103563051421,7.25854828753924,1.81864134925578
"1493",2021-03-27 11:20:06,37.1,0.0110884897996933,7.26963677733893,1.9959281639448
"1494",2021-03-27 11:20:08,37.1,0.02903162351184,7.29866840085077,5.22569223213121
"1495",2021-03-27 11:20:10,37.1,0.01254319721613,7.3112115980669,4.51555099780681
"1496",2021-03-27 11:20:11,37,0.00601411613605614,7.31722571420296,2.16508180898021
"1497",2021-03-27 11:20:12,37,0.00616321726806316,7.32338893147102,2.21875821650274
"1498",2021-03-27 11:20:13,37,0.00655043341581537,7.32993936488683,2.35815602969353
"1499",2021-03-27 11:20:14,37,0.00550204972081147,7.33544141460765,1.98073789949213
"1500",2021-03-27 11:20:15,37,0.00562842954398575,7.34106984415163,1.01311731791744
"1501",2021-03-27 11:20:17,37,0.0101542807865594,7.35122412493819,1.8277705415807
"1502",2021-03-27 11:20:19,37,0.00884219639687956,7.36006632133507,1.59159535143832
"1503",2021-03-27 11:20:21,37,0.00951532681948812,7.36958164815456,3.42551765501572
"1504",2021-03-27 11:20:22,37,0.00476605864646212,7.37434770680102,1.71578111272636
"1505",2021-03-27 11:20:23,37,0.0042161038745079,7.37856381067553,0.758898697411421
"1506",2021-03-27 11:20:25,37,0.0084418961198945,7.38700570679542,1.51954130158101
"1507",2021-03-27 11:20:27,37,0.00884997635055101,7.39585568314597,1.59299574309918
"1508",2021-03-27 11:20:29,37,0.00766458954872119,7.40352027269469,1.37962611876981
"1509",2021-03-27 11:20:31,37,0.00548172787250945,7.4090020005672,0.986711017051701
"1510",2021-03-27 11:20:33,37,0.0023636092531627,7.41136560982037,0.425449665569286
"1511",2021-03-27 11:20:35,37,0.0020552321146537,7.41342084193502,0.739883561275333
"1512",2021-03-27 11:20:36,37,0.000476346181346659,7.41389718811637,0.0857423126423986
"1513",2021-03-27 11:20:38,37,0.00160655994570541,7.41550374806207,0.289180790226974
"1514",2021-03-27 11:20:40,37,0.00199030264293267,7.41749405070501,0.71650895145576
"1515",2021-03-27 11:20:41,37,0.000814713633266674,7.41830876433827,0.293296907976003
"1516",2021-03-27 11:20:42,37,0.00103514987782012,7.41934391421609,0.186326978007622
"1517",2021-03-27 11:20:44,37,0.00175348569031668,7.42109739990641,0.631254848514005
"1518",2021-03-27 11:20:45,37,0.000845761651190016,7.4219431615576,0.00264760169068179
"1519",2021-03-27 11:22:40,37,0.0134377188124867,7.43538088037009,2.4187893862476
"1520",2021-03-27 11:22:42,37,0.00131404514001559,7.4366949255101,0.473056250405612
"1521",2021-03-27 11:22:43,37,0.000358876878012038,7.43705380238811,0.129195676084334
"1522",2021-03-27 11:22:44,37,0.000388180940511983,7.43744198332863,0.0698725692921569
"1523",2021-03-27 11:22:46,37,0.000717753772040902,7.43815973710067,0.258391357934725
"1524",2021-03-27 11:22:47,37,0.000776361929480483,7.43893609903015,0.139745147306487
"1525",2021-03-27 11:22:49,37,0.00153534932017898,7.44047144835033,0.276362877632216
"1526",2021-03-27 11:22:51,37,0.00064216023257793,7.4411136085829,0.231177683728055
"1527",2021-03-27 11:22:52,37,0.000172852059857824,7.44128646064276,0.0311133707744084
"1528",2021-03-27 11:22:54,37,0.000298098547636502,7.4415845591904,0.0536577385745703
"1529",2021-03-27 11:22:56,37,0.000398643570288217,7.44198320276069,0.000618584850447234
"1530",2021-03-27 11:26:48,37,0.0039523249047386,7.44593552766543,0.711418482852948
"1531",2021-03-27 11:26:50,37,0.000198507652798583,7.44613403531822,0.0714627550074898
"1532",2021-03-27 11:26:51,37,0.000425832133113624,7.44655986745134,0.0766497839604524
"1533",2021-03-27 11:26:53,37,0.00017285200306371,7.4467327194544,0.0311133605514679
