"","ele","dist_km","dist_total","speed","times"
"1979",47.7,0.00042583662752504,9.4669561811093,0.153301185909014,"11:22:56"
"1980",47.7,0.000258789141258945,9.46721497025056,0.0465820454266102,"11:22:57"
"1981",47.7,0.00103515653292689,9.46825012678349,0.372656351853679,"11:22:59"
"1982",47.7,0.00061576488577397,9.46886589166926,0.110837679439315,"11:23:00"
"1983",47.7,0.00132900177143831,9.4701948934407,0.239220318858896,"11:23:02"
"1984",47.7,0.000642168949605378,9.47083706239031,0.231180821857936,"11:23:04"
"1985",47.7,0.000227534035109029,9.47106459642542,0.0819122526392505,"11:23:05"
"1986",47.7,0.000298101971398801,9.47136269839682,0.0536583548517843,"11:23:06"
"1987",47.7,0.00157520513377312,9.47293790353059,0.567073848158324,"11:23:08"
"1988",47.7,0.000596204019088979,9.47353410754968,0.107316723436016,"11:23:09"
"1989",47.7,0.000264683995087238,9.47379879154477,0.0952862382314056,"11:23:11"
"1990",47.7,0.000129394557027671,9.47392818610179,0.0232910202649808,"11:23:12"
"1991",47.7,6.6170997229775e-05,9.47399435709902,0.0119107795013595,"11:23:14"
"1992",47.7,0.000232025866983478,9.47422638296601,0.0835293121140522,"11:23:16"
"1993",47.7,0.000340084925293378,9.4745664678913,0.122430573105616,"11:23:17"
"1994",47.7,0.000111195102169065,9.47467766299347,0.0400302367808635,"11:23:18"
"1995",47.7,0.000129394561856474,9.47480705755533,0.0232910211341653,"11:23:19"
"1996",47.7,0.000264684032546678,9.47507174158787,0.095286251716804,"11:23:21"
"1997",47.7,0.000287092295029873,9.4753588338829,0.0516766131053772,"11:23:22"
"1998",47.7,0.000540920400110964,9.47589975428301,0.194731344039947,"11:23:24"
"1999",47.7,0.000743300967733019,9.47664305525075,0.133794174191943,"11:23:25"
"2000",47.7,0.00076768435256035,9.47741073960331,0.138183183460863,"11:23:27"
"2001",47.7,0.00127676649759743,9.4786875061009,0.229817969567537,"11:23:29"
"2002",47.7,0.00199787717956768,9.48068538328047,0.359617892322182,"11:23:31"
"2003",47.7,0.00317815438231228,9.48386353766278,1.14413557763242,"11:23:33"
"2004",47.6,0.00421893161173926,9.48808246927452,1.51881538022613,"11:23:34"
"2005",47.6,0.0033628925687237,9.49144536184325,0.605320662370267,"11:23:35"
"2006",47.6,0.00483647564053988,9.49628183748379,1.74113123059436,"11:23:37"
"2007",47.6,0.00639623034568931,9.50267806782947,1.15132146222408,"11:23:38"
"2008",47.6,0.0191793845017292,9.5218574523312,6.90457842062252,"11:23:40"
"2009",47.5,0.006965012364678,9.52882246469588,1.25370222564204,"11:23:41"
"2010",47.5,0.0135662931022491,9.54238875779813,4.88386551680967,"11:23:43"
"2011",47.3,0.00707191540694573,9.54946067320508,1.27294477325023,"11:23:44"
"2012",47.3,0.0140819160356992,9.56354258924078,2.53474488642585,"11:23:46"
"2013",47.1,0.0132489790513593,9.57679156829214,2.38481622924468,"11:23:48"
"2014",47,0.0134862416407428,9.59027780993288,4.85504699066742,"11:23:50"
"2015",46.8,0.00643948327664602,9.59671729320953,2.31821397959257,"11:23:51"
"2016",46.8,0.00635930359686921,9.6030765968064,1.14467464743646,"11:23:52"
"2017",46.7,0.0126147626221392,9.61569135942853,4.5413145439701,"11:23:54"
"2018",46.6,0.00439377588500604,9.62008513531354,1.58175931860218,"11:23:55"
"2019",46.6,0.00454319604747751,9.62462833136102,0.817775288545952,"11:23:56"
"2020",46.5,0.00622110182535916,9.63084943318638,2.2395966571293,"11:23:58"
"2021",46.5,0.00410312947108116,9.63495256265746,1.47712660958922,"11:23:59"
"2022",46.5,0.00529387831586441,9.64024644097332,0.952898096855594,"11:24:00"
"2023",46.4,0.00909912185708923,9.64934556283041,3.27568386855212,"11:24:02"
"2024",46.4,0.00544935515829563,9.65479491798871,0.980883928493213,"11:24:03"
"2025",46.3,0.00894316984104712,9.66373808782975,3.21954114277696,"11:24:05"
"2026",46.2,0.012904605772325,9.67664269360208,2.3228290390185,"11:24:06"
"2027",46.1,0.0122158779854995,9.68885857158758,4.39771607477982,"11:24:08"
"2028",46,0.00540943023044528,9.69426800181802,1.9473948829603,"11:24:09"
"2029",45.9,0.00558228551203694,9.69985028733006,2.0096227843333,"11:24:10"
"2030",45.9,0.00504556067341585,9.70489584800348,1.8164018424297,"11:24:11"
"2031",45.9,0.0033236060759996,9.70821945407948,0.598249093679927,"11:24:12"
"2032",45.8,0.00496498112054003,9.71318443520002,1.78739320339441,"11:24:14"
"2033",45.8,0.00484003371986098,9.71802446891988,1.74241213914995,"11:24:15"
"2034",45.7,0.00418224829830742,9.72220671721819,1.50560938739067,"11:24:16"
"2035",45.7,0.0044189831473307,9.72662570036552,1.59083393303905,"11:24:17"
"2036",45.7,0.00440076244898348,9.7310264628145,0.792137240817026,"11:24:18"
"2037",45.7,0.00953797634560541,9.74056443916011,3.43367148441795,"11:24:20"
"2038",45.6,0.00537411909323593,9.74593855825334,1.93468287356494,"11:24:21"
"2039",45.6,0.00449804169266586,9.75043659994601,0.809647504679854,"11:24:22"
"2040",45.5,0.00505501430048668,9.75549161424649,1.8198051481752,"11:24:24"
"2041",45.5,0.00125484327377395,9.75674645752027,0.45174357855862,"11:24:25"
"2042",45.5,0.0017803518482021,9.75852680936847,0.640926665352757,"11:24:26"
"2043",45.5,0.00166792651743011,9.7601947358859,0.300226773137421,"11:24:27"
"2044",45.5,0.00108188372075907,9.76127661960666,0.389478139473265,"11:24:29"
"2045",45.5,0.00199331095241754,9.76326993055908,0.358795971435157,"11:24:30"
"2046",45.5,0.00393187538688852,9.76720180594597,1.41547513927987,"11:24:32"
"2047",45.5,0.0035595292221085,9.77076133516807,1.28143051995906,"11:24:33"
"2048",45.4,0.00388919514889142,9.77465053031697,0.700055126800456,"11:24:34"
"2049",45.4,0.00730232056727833,9.78195285088425,2.6288354042202,"11:24:36"
"2050",45.4,0.00434422091524966,9.7862970717995,0.781959764744938,"11:24:37"
"2051",45.4,0.00928104778323527,9.79557811958273,1.67058860098235,"11:24:39"
"2052",45.3,0.0269575310707913,9.82253565065352,4.85235559274243,"11:24:41"
"2053",45,0.0162024705348731,9.8387381211884,5.83288939255431,"11:24:43"
"2054",44.8,0.0113699074292913,9.85010802861769,4.09316667454487,"11:24:44"
"2055",44.6,0.00568549710896723,9.85579352572665,1.0233894796141,"11:24:45"
"2056",44.6,0.0172143508917349,9.87300787661839,6.19716632102458,"11:24:47"
"2057",44.3,0.00672594719628514,9.87973382381467,1.21067049533132,"11:24:48"
"2058",44.2,0.0113677281203716,9.89110155193504,2.04619106166689,"11:24:50"
"2059",44.1,0.00831281455568374,9.89941436649073,1.49630662002307,"11:24:52"
"2060",44,0.00404553916137896,9.90345990565211,1.45639409809643,"11:24:54"
"2061",44,0.00533777507619107,9.9087976807283,1.92159902742879,"11:24:55"
"2062",43.9,0.00391615769077309,9.91271383841907,0.704908384339156,"11:24:56"
"2063",43.9,0.00729155560828859,9.92000539402736,2.62496001898389,"11:24:58"
"2064",43.7,0.0046045430014169,9.92460993702877,1.65763548051009,"11:24:59"
"2065",43.6,0.0040427706350753,9.92865270766385,1.45539742862711,"11:25:00"
"2066",43.6,0.00422815112899659,9.93288085879285,0.761067203219386,"11:25:01"
"2067",43.6,0.00637477984550597,9.93925563863835,2.29492074438215,"11:25:03"
"2068",43.5,0.00742089408397349,9.94667653272233,1.33576093511523,"11:25:04"
"2069",43.4,0.0087140579713244,9.95539059069365,3.13706086967678,"11:25:06"
"2070",43.3,0.00628023652001676,9.96167082721367,1.13044257360302,"11:25:07"
"2071",43.2,0.0087550407579235,9.97042586797159,3.15181467285246,"11:25:09"
"2072",43.1,0.00355725032022948,9.97398311829182,0.640305057641306,"11:25:10"
"2073",43.1,0.00669102537591485,9.98067414366774,1.20438456766467,"11:25:12"
"2074",43,0.00591727331221519,9.98659141697995,2.13021839239747,"11:25:14"
"2075",42.9,0.0077881567936432,9.99437957377359,1.40186822285578,"11:25:15"
"2076",42.8,0.0111321058664363,10.00551167964,4.00755811191708,"11:25:17"
"2077",42.7,0.00465218450100042,10.010163864141,1.67478642036015,"11:25:18"
"2078",42.7,0.00432186631640476,10.0144857304574,0.777935936952858,"11:25:19"
"2079",42.6,0.00792876054524702,10.0224144910027,2.85435379628893,"11:25:21"
"2080",42.5,0.00609230998375367,10.0285068009864,2.19323159415132,"11:25:22"
"2081",42.4,0.00520290814965166,10.0337097091361,0.936523466937299,"11:25:23"
"2082",42.3,0.0118091592917818,10.0455188684279,2.12564867252073,"11:25:25"
"2083",42,0.0110564559990017,10.0565753244269,3.98032415964061,"11:25:27"
"2084",41.9,0.010613159537195,10.0671884839641,1.91036871669511,"11:25:28"
"2085",41.9,0.0152655112956839,10.0824539952598,5.49558406644619,"11:25:30"
"2086",41.7,0.00481834498549619,10.0872723402452,0.867302097389315,"11:25:31"
"2087",41.6,0.00671022880708677,10.0939825690523,2.41568237055124,"11:25:33"
"2088",41.4,0.00406112832862985,10.098043697381,0.731003099153374,"11:25:34"
"2089",41.4,0.00924723828877356,10.1072909356697,3.32900578395848,"11:25:36"
"2090",41.3,0.00446987857107171,10.1117608142408,1.60915628558581,"11:25:37"
"2091",41.2,0.00509009491740417,10.1168509091582,0.91621708513275,"11:25:38"
"2092",41.1,0.0100261797411464,10.1268770888994,3.60942470681271,"11:25:40"
"2093",40.5,0.00662422204692552,10.1335013109463,1.19235996844659,"11:25:41"
"2094",39.6,0.0104545737027797,10.1439558846491,3.76364653300068,"11:25:43"
"2095",39.8,0.00673938791908301,10.1506952725681,1.21308982543494,"11:25:44"
"2096",39.7,0.00960230668851602,10.1602975792567,3.45683040786577,"11:25:46"
"2097",39.9,0.0150683877612151,10.1753659670179,2.71230979701873,"11:25:47"
"2098",40.3,0.0195250407620362,10.1948910077799,3.51450733716651,"11:25:49"
"2099",40,0.0172148803536169,10.2121058881335,3.09867846365105,"11:25:51"
"2100",39.8,0.0159049701422632,10.2280108582758,5.72578925121476,"11:25:53"
"2101",39.7,0.00775106014815555,10.2357619184239,2.790381653336,"11:25:54"
"2102",39.6,0.008689631466861,10.2444515498908,1.56413366403498,"11:25:55"
"2103",39.1,0.0191453879925483,10.2635969378834,6.89233967731738,"11:25:57"
"2104",39,0.00831556252883183,10.2719125004122,1.49680125518973,"11:25:58"
"2105",39.2,0.01593152768654,10.2878440280987,2.8676749835772,"11:26:00"
"2106",39.7,0.016985203471097,10.3048292315698,6.11467324959492,"11:26:02"
"2107",39,0.00876826048321062,10.313597492053,3.15657377395582,"11:26:03"
"2108",38.4,0.00887864537117247,10.3224761374242,1.59815616681104,"11:26:04"
"2109",38.2,0.0143799324338864,10.3368560698581,5.17677567619909,"11:26:06"
"2110",38,0.00544138719216456,10.3422974570503,0.979449694589622,"11:26:07"
"2111",37.9,0.00546626100876156,10.347763718059,1.96785396315416,"11:26:09"
"2112",37.8,0.000476418782827881,10.3482401368419,0.0857553809090187,"11:26:10"
"2113",37.8,0.00340696768521987,10.3516471045271,1.22650836667915,"11:26:12"
"2114",37.7,0.00315239698196342,10.354799501509,1.13486291350683,"11:26:13"
"2115",37.7,0.00409928767977896,10.3588987891888,0.737871782360212,"11:26:14"
"2116",37.6,0.00808567374076735,10.3669844629296,1.45542127333812,"11:26:16"
"2117",37.4,0.00992502387878504,10.3769094868084,1.78650429818131,"11:26:18"
"2118",37.5,0.00423369811309309,10.3811431849215,1.52413132071351,"11:26:20"
"2119",37.5,0.00284297136139173,10.3839861562828,0.511734845050511,"11:26:21"
"2120",37.5,0.00626477006074143,10.3902509263436,2.25531722186692,"11:26:23"
"2121",37.5,0.00356585832307,10.3938167846667,1.2837089963052,"11:26:24"
"2122",37.5,0.0220471766587192,10.4158639613254,3.96849179856946,"11:26:25"
"2123",37.1,0.00564262953209987,10.4215065908575,2.03134663155595,"11:26:27"
"2124",37,0.0163004686155739,10.4378070594731,2.93408435080331,"11:26:28"
"2125",36.7,0.00478322106171072,10.4425902805348,1.72195958221586,"11:26:30"
"2126",36.6,0.00562853600303589,10.4482188165378,2.02627296109292,"11:26:31"
"2127",36.5,0.00633206614272837,10.4545508826805,2.27954381138221,"11:26:32"
"2128",36.4,0.00802370521775664,10.4625745878983,1.4442669391962,"11:26:33"
"2129",36.3,0.0155250003133367,10.4780995882116,2.7945000564006,"11:26:35"
"2130",36.1,0.0129760083100553,10.4910755965217,2.33568149580996,"11:26:37"
"2131",35.9,0.00632427372221619,10.4973998702439,2.27673853999783,"11:26:39"
"2132",35.9,0.00513591138829667,10.5025357816322,1.8489280997868,"11:26:40"
"2133",35.9,0.00264173092576941,10.505177512558,0.475511566638495,"11:26:41"
"2134",35.8,0.00834814360497995,10.5135256561629,3.00533169779278,"11:26:43"
"2135",35.8,0.00574217858233379,10.5192678347453,2.06718428964016,"11:26:44"
"2136",35.7,0.00610106571246124,10.5253689004577,2.19638365648605,"11:26:45"
"2137",35.7,0.00545964146970329,10.5308285419274,1.96547092909319,"11:26:46"
"2138",35.7,0.00799337644630384,10.5388219183737,1.43880776033469,"11:26:47"
"2139",35.6,0.00974166924700063,10.5485635876207,1.75350046446011,"11:26:49"
"2140",35.6,0.00703876793780894,10.5556023555586,2.53395645761122,"11:26:51"
"2141",35.6,0.0109636519632575,10.5665660075218,3.94691470677269,"11:26:52"
"2142",35.6,0.00573410089682965,10.5723001084186,1.03213816142934,"11:26:53"
"2143",35.7,0.0103347855512868,10.5826348939699,1.86026139923162,"11:26:55"
"2144",35.7,0.0105668155143119,10.5932017094842,3.80405358515228,"11:26:57"
"2145",35.8,0.00483652297148721,10.5980382324557,0.870574134867699,"11:26:58"
"2146",35.8,0.00456235907647989,10.6026005915322,1.64244926753276,"11:27:00"
"2147",35.8,0.00273725275899039,10.6053378442912,0.492705496618271,"11:27:01"
"2148",35.8,0.00335222613635091,10.6086900704275,0.603400704543163,"11:27:03"
"2149",36,0.00512182084714896,10.6138118912747,1.84385550497363,"11:27:05"
"2150",36.1,0.00167317054161763,10.6154850618163,0.602341394982348,"11:27:06"
"2151",36.2,0.000892019414101839,10.6163770812304,0.160563494538331,"11:27:07"
"2152",36.2,0.00238606662833681,10.6187631478588,0.85898398620125,"11:27:09"
"2153",36.2,0.00157531923626266,10.620338467095,0.567114925054559,"11:27:10"
"2154",36.3,0.000340087268128836,10.6206785543631,0.122431416526381,"11:27:11"
"2155",36.3,0.000232029302874988,10.620910583666,0.0417652745174979,"11:27:12"
"2156",36.3,0.0059233653355507,10.6268339490016,2.13241152079825,"11:27:14"
"2157",36.4,0.00447186663049176,10.6313058156321,0.804935993488517,"11:27:15"
"2158",36.4,0.00816209538362889,10.6394679110157,2.9383543381064,"11:27:17"
"2159",36.4,0.00480378138367675,10.6442716923994,0.864680649061816,"11:27:18"
"2160",36.4,0.00601765194424199,10.6502893443436,2.16635469992711,"11:27:20"
"2161",36.3,0.00544139768485522,10.6557307420285,0.97945158327394,"11:27:21"
"2162",36.1,0.00504576876607326,10.6607765107945,0.908238377893187,"11:27:23"
"2163",36,0.00047644251855012,10.6612529533131,0.171519306678043,"11:27:25"
"2164",36,0.000425867874499973,10.6616788211876,0.0766562174099952,"11:27:26"
"2165",35.9,0.000899355049455522,10.662578176237,0.161883908901994,"11:27:28"
"2166",35.9,0.00326625754303441,10.6658444337801,1.17585271549239,"11:27:30"
"2167",35.8,0.00472763790456416,10.6705720716846,1.7019496456431,"11:27:31"
"2168",35.6,0.00291420192048695,10.6734862736051,0.524556345687651,"11:27:32"
"2169",35.5,0.00532380125263036,10.6788100748578,0.958284225473465,"11:27:34"
"2170",35.4,0.004050960414262,10.682861035272,1.45834574913432,"11:27:36"
"2171",35.2,0.00545533833212332,10.6883163736041,1.9639217995644,"11:27:37"
"2172",35.1,0.00383765769727952,10.6921540313014,1.38155677102063,"11:27:38"
"2173",35,0.00393916616092267,10.6960931974623,0.709049908966081,"11:27:39"
"2174",34.9,0.00713615586721105,10.7032293533296,2.56901611219598,"11:27:41"
"2175",34.8,0.00361113534094824,10.7068404886705,0.650004361370683,"11:27:42"
"2176",34.7,0.00661134749213962,10.7134518361626,1.19004254858513,"11:27:44"
"2177",34.6,0.00365245265647339,10.7171042888191,0.657441478165211,"11:27:46"
"2178",34.6,0.00174538602453516,10.7188496748437,0.628338968832657,"11:27:48"
"2179",34.6,0.00133282605293636,10.7201825008966,0.479817379057091,"11:27:49"
"2180",34.6,0.000642233587206572,10.7208247344838,0.115602045697183,"11:27:50"
"2181",34.6,0.00179871021800782,10.7226234447018,0.323767839241407,"11:27:52"
"2182",34.6,0.00155813767043748,10.7241815823722,0.280464780678746,"11:27:54"
"2183",34.6,0.00166792651728675,10.7258495088895,0.600453546223229,"11:27:56"
"2184",34.6,0.00155813767255904,10.7274076465621,0.560929562121254,"11:27:57"
"2185",34.6,0.00166923910119506,10.7290768856633,0.600926076430223,"11:27:58"
"2186",34.6,0.00380143136620647,10.7328783170295,0.684257645917165,"11:27:59"
"2187",34.6,0.00690964537219787,10.7397879624017,2.48747233399123,"11:28:01"
"2188",34.9,0.00889954654762644,10.7486875089493,3.20383675714552,"11:28:02"
"2189",35.1,0.0108973209000983,10.7595848298494,1.9615177620177,"11:28:03"
"2190",35.2,0.00800714147564978,10.7675919713251,1.44128546561696,"11:28:05"
"2191",35,0.00711771742135985,10.7747096887464,2.56237827168955,"11:28:07"
"2192",34.2,0.00482697874941804,10.7795366674958,1.7377123497905,"11:28:08"
"2193",34.5,0.00364580214241926,10.7831824696383,1.31248877127093,"11:28:09"
"2194",34.8,0.00450699353745629,10.7876894631757,0.811258836742132,"11:28:10"
"2195",35.1,0.0145665582537404,10.8022560214295,5.24396097134654,"11:28:12"
"2196",36.2,0.00425073688766336,10.8065067583171,0.765132639779405,"11:28:13"
"2197",36.7,0.0106425867828452,10.8171493451,3.83133124182426,"11:28:15"
"2198",37.4,0.00596266334832549,10.8231120084483,2.14655880539718,"11:28:16"
"2199",37.6,0.00434115209598191,10.8274531605443,0.781407377276744,"11:28:17"
"2200",37.7,0.00611895291662566,10.8335721134609,2.20282304998524,"11:28:19"
"2201",37.8,0.00303780450484837,10.8366099179657,0.546804810872707,"11:28:20"
"2202",37.8,0.00906806409299227,10.8456779820587,1.63225153673861,"11:28:22"
"2203",38,0.00913657991441672,10.8548145619732,3.28916876919002,"11:28:24"
"2204",38.1,0.00576233500930576,10.8605768969825,1.03722030167504,"11:28:25"
"2205",38.2,0.0116285734098325,10.8722054703923,4.1862864275397,"11:28:27"
"2206",38.4,0.0049822693305495,10.8771877397228,0.896808479498911,"11:28:28"
"2207",38.5,0.00903928416047706,10.8862270238833,3.25414229777174,"11:28:30"
"2208",38.7,0.00303874801572152,10.889265771899,1.09394928565975,"11:28:31"
"2209",38.7,0.00256587927013868,10.8918316511692,0.461858268624963,"11:28:32"
"2210",38.7,0.00492854730153373,10.8967601984707,0.887138514276072,"11:28:34"
"2211",38.8,0.00555674239244139,10.9023169408632,2.0004272612789,"11:28:36"
"2212",38.9,0.00448638928255541,10.9068033301457,1.61510014171995,"11:28:37"
"2213",39,0.00339878973278083,10.9102021198785,1.2235643038011,"11:28:38"
"2214",39,0.00281357432412344,10.9130156942026,0.506443378342218,"11:28:39"
"2215",39,0.00467003920868366,10.9176857334113,0.840607057563059,"11:28:41"
"2216",39.1,0.00196029032522713,10.9196460237365,0.705704517081768,"11:28:43"
"2217",39.1,0.00161787805823482,10.9212639017948,0.291218050482267,"11:28:44"
"2218",39.1,0.00606211895674098,10.9273260207515,2.18236282442675,"11:28:46"
"2219",39.1,0.00373277553884167,10.9310587962903,1.343799193983,"11:28:47"
"2220",39.1,0.00358367924093408,10.9346424755313,0.645062263368134,"11:28:48"
"2221",39.1,0.00806308792165245,10.9427055634529,1.45135582589744,"11:28:50"
"2222",39.1,0.00613174227862963,10.9488373057316,1.10371361015333,"11:28:52"
"2223",39.1,0.00506826762322993,10.9539055733548,1.82457634436277,"11:28:54"
"2224",39.1,0.0021293784789363,10.9560349518337,0.383288126208533,"11:28:55"
"2225",39.1,0.00422900775987254,10.9602639595936,0.761221396777058,"11:28:57"
"2226",39.1,0.0039500493499925,10.9642140089436,1.4220177659973,"11:28:59"
"2227",39.1,0.00222411663880457,10.9664381255824,0.800681989969645,"11:29:00"
"2228",39.1,0.000287150736247073,10.9667252763186,0.103374265048946,"11:29:01"
"2229",39.1,0.000232030390026063,10.9669573067087,0.0417654702046912,"11:29:02"
"2230",39.1,0.000172879009234186,10.9671301857179,0.0622364433243069,"11:29:04"
"2231",39.1,0.000222390201850834,10.9673525759198,0.0400302363331501,"11:29:05"
"2232",39.1,0.00796086484468807,10.9753134407644,1.43295567204385,"11:29:07"
"2233",39.1,0.0083014255357443,10.9836148663002,1.49425659643397,"11:29:09"
"2234",39.1,0.00225769212159706,10.9858725584218,0.81276916377494,"11:29:11"
"2235",39.1,0.00134089126654778,10.9872134496883,0.482720855957202,"11:29:12"
"2236",39.1,0.00372874440495543,10.9909421940933,1.34234798578395,"11:29:13"
"2237",39.1,0.00126145737623962,10.9922036514695,0.227062327723131,"11:29:14"
"2238",39.1,0.00504583016525018,10.9972494816348,1.81649885949007,"11:29:16"
"2239",39.1,0.00259204836780326,10.9998415300026,0.466568706204586,"11:29:17"
"2240",39.1,0.00664488250067594,11.0064864125033,2.39215770024334,"11:29:19"
"2241",39.1,0.00256401131703039,11.0090504238203,0.46152203706547,"11:29:20"
"2242",39.1,0.00704937741029768,11.0160998012306,1.26888793385358,"11:29:22"
"2243",39.1,0.0169521879783172,11.0330519892089,6.10278767219419,"11:29:24"
"2244",39.1,0.0065328402920409,11.0395848295009,1.17591125256736,"11:29:25"
"2245",39.1,0.0133017786509502,11.0528866081519,4.78864031434208,"11:29:27"
"2246",39.1,0.00640346287422493,11.0592900710261,2.30524663472097,"11:29:28"
"2247",39.1,0.00644563722081173,11.0657357082469,2.32042939949222,"11:29:29"
"2248",39.1,0.00596961274273495,11.0717053209897,1.07453029369229,"11:29:30"
"2249",39.1,0.0112390750717297,11.0829443960614,4.04606702582268,"11:29:32"
"2250",39.1,0.00489597436263927,11.087840370424,0.881275385275069,"11:29:33"
"2251",39.1,0.00898262543387731,11.0968229958579,3.23374515619583,"11:29:35"
"2252",39.1,0.00554631084523168,11.1023693067031,0.998335952141703,"11:29:36"
"2253",39.1,0.0103878653002632,11.1127571720034,1.86981575404737,"11:29:38"
"2254",39.1,0.00928252694450789,11.1220396989479,3.34170970002284,"11:29:40"
"2255",39.1,0.00464382782329415,11.1266835267712,0.835889008192947,"11:29:41"
"2256",39.1,0.00651350864963643,11.1331970354208,2.34486311386911,"11:29:43"
"2257",39.2,0.00676922435765977,11.1399662597785,2.43692076875752,"11:29:44"
"2258",39.2,0.0044806219007438,11.1444468816793,1.61302388426777,"11:29:45"
"2259",39.2,0.00917660234082127,11.1536234840201,1.65178842134783,"11:29:46"
"2260",39.2,0.00715531180169012,11.1607787958218,2.57591224860844,"11:29:48"
"2261",39.2,0.0044749909132251,11.165253786735,0.805498364380518,"11:29:49"
"2262",39.2,0.00585291946673696,11.1711067062017,2.1070510080253,"11:29:51"
"2263",39.2,0.00375271187462798,11.1748594180764,1.35097627486607,"11:29:52"
"2264",39.2,0.00465378065407715,11.1795131987304,1.67536103546777,"11:29:53"
"2265",39.1,0.00817914843357045,11.187692347164,2.94449343608536,"11:29:54"
"2266",39.1,0.00515795494973499,11.1928503021137,0.928431890952298,"11:29:55"
"2267",39.1,0.0113016008399398,11.2041519029537,2.03428815118916,"11:29:57"
"2268",39.1,0.00948486191587678,11.2136367648695,3.41455028971564,"11:29:59"
"2269",39.1,0.00446846347723755,11.2181052283468,0.80432342590276,"11:30:00"
"2270",39.1,0.00560794759419896,11.223713175941,2.01886113391163,"11:30:02"
"2271",39.1,0.0048262217210107,11.228539397662,1.73743981956385,"11:30:03"
"2272",39.1,0.00400952915696417,11.232548926819,0.72171524825355,"11:30:04"
"2273",39.1,0.00778959464637644,11.2403385214653,2.80425407269552,"11:30:06"
"2274",39,0.00882460965945509,11.2491631311248,1.58842973870192,"11:30:07"
"2275",39,0.0130086453807922,11.2621717765056,2.34155616854259,"11:30:09"
"2276",39,0.0145359566390043,11.2767077331446,2.61647219502078,"11:30:11"
"2277",39,0.015039736725163,11.2917474698698,5.41430522105867,"11:30:13"
"2278",39,0.00664560051595211,11.2983930703857,2.39241618574276,"11:30:14"
"2279",39,0.00611613914987572,11.3045092095356,2.20181009395526,"11:30:15"
"2280",39,0.00614476400521003,11.3106539735408,1.10605752093781,"11:30:16"
"2281",39,0.0119684035320995,11.3226223770729,2.15431263577791,"11:30:18"
"2282",39,0.0123862468493121,11.3350086239222,2.22952443287617,"11:30:20"
"2283",39,0.0128450669701502,11.3478536908924,4.62422410925406,"11:30:22"
"2284",39,0.00640956633158931,11.3542632572239,1.15372193968608,"11:30:23"
"2285",39,0.0123016035918155,11.3665648608158,4.42857729305359,"11:30:25"
"2286",39,0.00630724706245956,11.3728721078782,1.13530447124272,"11:30:26"
"2287",39,0.0120637154044712,11.3849358232827,4.34293754560962,"11:30:28"
"2288",39,0.00536850737499322,11.3903043306577,0.96633132749878,"11:30:29"
"2289",39,0.00934746539120983,11.3996517960489,3.36508754083554,"11:30:31"
"2290",39.1,0.00465812296698661,11.4043099190159,1.67692426811518,"11:30:32"
"2291",39.1,0.00494817591946446,11.4092580949353,0.890671665503603,"11:30:33"
"2292",39.1,0.00971409116334501,11.4189721860987,3.4970728188042,"11:30:35"
"2293",39.2,0.00584106802275582,11.4248132541214,1.05139224409605,"11:30:36"
"2294",39.2,0.0111117992979119,11.4359250534194,4.0002477472483,"11:30:38"
"2295",39.3,0.00527935379191744,11.4412044072113,1.90056736509028,"11:30:39"
"2296",39.3,0.00472622275287645,11.4459306299641,0.850720095517762,"11:30:40"
"2297",39.4,0.00418582601219096,11.4501164559763,1.50689736438874,"11:30:42"
"2298",39.4,0.00442836202322617,11.4545448179996,1.59421032836142,"11:30:43"
"2299",39.4,0.00600962342449312,11.4605544414241,2.16346443281752,"11:30:44"
"2300",39.5,0.0047632339658821,11.4653176753899,1.71476422771756,"11:30:45"
"2301",39.5,0.00475449017585657,11.4700721655658,1.71161646330836,"11:30:46"
"2302",39.6,0.00459832226032981,11.4746704878261,1.65539601371873,"11:30:47"
"2303",39.6,0.00417230282170967,11.4788427906478,1.50202901581548,"11:30:48"
"2304",39.6,0.00459229777217916,11.48343508842,0.826613598992249,"11:30:49"
"2305",39.7,0.0170958742498369,11.5005309626699,3.07725736497064,"11:30:51"
"2306",39.7,0.0126473614942341,11.5131783241641,4.55305013792427,"11:30:53"
"2307",39.7,0.00532674409162963,11.5185050682557,1.91762787298667,"11:30:54"
"2308",39.7,0.0055440809876494,11.5240491492434,0.997934577776891,"11:30:55"
"2309",39.7,0.0141176820822545,11.5381668313256,5.08236554961161,"11:30:57"
"2310",39.7,0.0091594926093407,11.547326323935,3.29741733936265,"11:30:58"
"2311",39.7,0.00936025200510708,11.5566865759401,1.68484536091927,"11:30:59"
"2312",39.7,0.0153030720393713,11.5719896479794,2.75455296708684,"11:31:01"
"2313",39.8,0.0122406826380444,11.5842303306175,2.20332287484799,"11:31:03"
"2314",39.8,0.00986825466042085,11.5940985852779,3.55257167775151,"11:31:05"
"2315",39.9,0.00444130590480665,11.5985398911827,1.59887012573039,"11:31:06"
"2316",39.9,0.00185159263737639,11.6003914838201,0.33328667472775,"11:31:07"
"2317",39.9,0.00748508225211868,11.6078765660722,2.69462961076272,"11:31:09"
"2318",39.9,0.00412302353199959,11.6119995896042,0.742144235759926,"11:31:10"
"2319",39.9,0.00888242589110181,11.6208820154953,3.19767332079665,"11:31:12"
"2320",39.9,0.00417232477707721,11.6250543402724,1.5020369197478,"11:31:13"
"2321",40,0.00425894606096912,11.6293132863334,0.766610290974442,"11:31:14"
